,CAF-62T_TPM,CAF-97T_TPM,CAF_73T_TPM,CAF_98T_TPM
945,0.060503,0,0.047734,0
946,0,0,0,0
947,0.636951,0.467827,2.24922,1.642769
948,3.133367,16.867838,6.016615,3.000778
949,9.397109,15.529388,17.890683,24.875928
950,146.271418,183.318976,210.544654,190.163829
951,0,0,0,0.039213
952,0.228348,0.09831,0.31543,0.127735
953,1.615098,0.566659,0.953652,0.978394
954,0,0,0,0
955,9.873497,18.984226,20.820231,24.949236
956,0.668037,0.052896,0.060327,0.094252
957,8.723534,9.03993,10.31045,12.648554
958,1.386853,5.338272,3.074437,4.935662
959,0,0,0,0
960,225.529484,421.627607,381.53222,404.290402
961,59.601214,43.142267,38.614134,41.302777
962,0,0,0,0
963,0,0,0,0.180862
965,14.880403,11.945128,16.618938,28.992183
966,668.352,451.464742,431.381937,424.473344
967,2473.777577,1805.027706,1863.088669,1776.154527
968,207.93422,225.653128,139.959626,129.460574
969,0,0,0.143591,0
970,0.540623,0,0.845202,0.114038
971,3.183142,1.273273,0.822749,0.650985
972,1.342712,0.028433,1.69529,5.504644
973,0.693523,0.220273,0.713424,0.301492
974,2.652141,1.420077,1.146774,2.051421
975,343.798497,740.946309,1000.456966,741.899532
976,12.841514,69.85671,63.745405,64.00952
977,494.126777,806.272342,879.941675,655.354327
978,10.735503,8.313475,1.963653,4.886998
983,18.456356,32.186382,11.191622,57.553017
984,17.606536,41.923466,28.865781,37.616935
987,10.098221,10.310359,8.282756,10.402503
988,26.20772,21.290194,19.861897,25.756779
989,434.448655,278.205088,223.591831,271.215909
990,4.31786,7.702463,5.778003,13.967107
991,3.102183,49.167202,19.202446,49.93029
993,0.876834,2.462828,1.734217,2.306735
994,60.978817,84.905248,68.346074,86.830395
995,2.175846,4.927211,1.903157,9.529195
996,56.006462,50.246917,51.418093,54.405541
997,30.413489,74.457554,73.58188,60.2115
998,62.793197,62.711421,60.432828,68.284164
999,0.015227,0.089706,0.122497,0.119441
1000,14.284424,46.853821,234.781841,225.61362
1001,0.061143,0.059034,0.051006,0.070082
1002,0.420327,2.28061,1.992747,1.35886
1003,0.134245,0.057043,12.218331,0.365921
1004,17.612895,35.238516,57.11908,40.165516
1005,0,0,0,0
1006,0,0,0,0
1007,0,0,0,0
1008,1.01763,0.569718,1.527171,1.339937
1009,45.2208,130.204378,191.410505,165.425888
1010,0,0,0.047036,0
1011,0,0,0,0.001948
1012,143.378277,138.295945,215.598466,213.885008
1013,0.088134,0.482306,0.266566,0.067063
1014,0,0,0,0
1015,0,0.07471,0.052036,0.058243
1016,0.05775,0,0,0
1017,17.634537,39.066264,32.711602,35.43662
1018,0.379317,0,0.012794,0.04122
1019,245.021866,161.91156,171.52359,240.202881
1020,35.548529,49.306514,41.669937,48.893482
1021,17.723962,24.056388,28.304263,30.491158
1022,79.166839,65.974383,72.239739,63.7787
1024,12.241069,14.315391,16.360515,13.596814
1025,18.755178,50.536556,46.792385,40.057552
1026,397.183758,895.05557,825.999882,1177.888203
1027,39.59811,85.889687,41.806915,41.570072
1028,2.562539,7.852976,2.302261,2.556934
1029,67.066945,15.971424,119.320674,60.579409
1030,19.137999,12.556662,50.806416,49.380096
1031,48.140336,42.90509,17.180196,23.336833
1032,8.566779,19.014391,17.096485,15.043491
1033,13.498029,36.481895,9.736887,45.658628
1036,0.403886,0,0.394571,0.570652
1038,0,0,0,0
1039,32.574242,44.04265,70.811851,44.99283
1040,0.078608,0.137243,0.45443,0.050549
1041,0,0.087411,0.08937,0
1043,0.316423,0,0.205636,0
1044,1.192571,0.625745,0.428987,0.238073
1045,0,0,0,0
1046,0,0,0,0
1047,0.177314,0.104297,0.877199,2.2293
1048,0,0,0,0
1050,0,0.072471,0.09075,0.077801
1051,59.156255,79.9437,192.619251,88.723403
1052,58.783157,63.159473,117.241341,77.855095
1053,0,0,0,0
1054,30.050846,11.905778,28.387228,29.648701
1056,0.656864,0.627841,0.84381,0.941377
1057,0.403557,0.463595,0.393898,0.526356
1058,2.842718,8.573412,3.489775,11.681625
1059,46.055462,87.951477,82.669617,90.336624
1060,11.997565,7.52729,5.895887,8.594014
1061,0,0,0,0.034573
1062,4.30761,6.32838,2.076445,12.212238
1063,8.709822,12.73244,4.369964,32.144682
1066,0,0.659396,0,3.836612
1068,0,0,0,0
1069,107.46666,69.426682,72.545868,81.241898
1070,15.949621,13.877697,8.857845,13.140805
1071,0.889948,2.068823,5.586244,1.536944
1072,610.541809,1274.312378,1125.38269,1142.742554
1073,107.190929,92.197111,56.873049,78.087234
1074,0.743172,0.606647,0.856005,0.537747
1075,78.00909,59.222547,82.866061,75.557154
1080,0,0,0,0
1081,4.309201,3.139086,0.420802,0.357036
1082,0,0,0,0.031958
1084,0,0,0,0
1087,0,0,0.052989,0
1088,0,0,0,0
1089,0,0,0,0
1091,0,0,0,0
1101,0,0,0,0
1102,27.429504,11.558341,14.811415,12.285183
1103,0,0,0,0
1104,26.641944,45.520215,41.24691,44.523556
1105,11.584544,11.274095,13.720793,14.853107
1106,27.655694,23.177489,41.223943,34.692247
1107,53.308566,75.97457,50.473255,66.676965
1108,48.490607,101.824274,68.280828,88.705401
1109,0,0,0,0.395286
1111,14.49394,13.35263,10.752333,15.429243
1112,24.288588,29.265222,23.580705,23.905862
1113,0,0,0,0
1114,0,0,0.421526,0.552585
1116,0,0,0.572171,15.896857
1117,0.607191,0,0,0.749605
1118,0,0,0,0
1119,5.593131,7.81057,10.732601,9.506797
1120,26.758032,30.065529,21.471888,27.059191
1121,23.695201,27.155418,17.410804,19.162126
1122,2.02113,2.016477,1.442783,1.468915
1123,37.866993,25.675944,11.574422,12.078406
1124,5.772596,4.976324,7.213087,6.038416
1128,0,0,0,0.045036
1129,158.924281,153.377095,19.018832,24.445175
1130,24.385579,10.146696,13.905933,12.346916
1131,0,0,0,0
1132,0,0.262148,0.104917,0.124045
1133,0.044341,0.068737,0.030336,0.050149
1134,0.51038,0.331675,0.115698,0.148923
1135,0,0,0,0
1136,0,0.049484,0,0.021462
1137,0,0,0,0
1138,0.116125,0.055149,0.217756,0.264721
1139,0.027314,0.057271,0.256797,0.045847
1140,6.730991,10.984576,6.029524,6.567755
1141,0.024252,0.017426,0.000004,0.000273
1142,0,0,0,0
1143,0,0,0,0
1144,0,0,0,0
1145,0.259682,0.227561,0.303996,0.07225
1146,0,0,0,0
1147,27.514673,20.67324,21.422413,28.164552
1149,0.10638,0.159447,0,0
1152,11.119653,35.863268,22.756685,17.915105
1153,110.912738,93.452705,65.255484,89.470955
1154,0.605526,0.993496,0.547702,0.171564
1155,101.394249,147.91295,127.283918,144.110504
1157,0,0,0,0
1158,0,0,0,0.041586
1159,0,0,0,0
1160,1.62337,1.199955,0.907443,0.798693
1161,4.788792,3.328821,4.73457,4.61892
1163,52.436882,68.754115,53.76826,126.882789
1164,75.797729,96.487114,117.997192,140.270309
1173,331.640487,696.20484,723.49945,625.327813
1174,97.529175,100.289062,129.104019,116.932137
1175,187.142802,260.473969,296.573659,291.867262
1176,229.421524,151.402947,158.082909,180.384433
1178,0,0,0,0
1179,0,0,0,0
1180,0.025372,0,0,0
1181,1.914178,2.378131,1.893956,2.629553
1182,57.120301,34.636251,32.479034,50.619314
1183,0.143622,1.010282,1.402587,3.135321
1184,2.96426,3.717625,4.207491,6.204435
1185,13.298194,13.440535,16.641017,21.599685
1186,22.362209,47.0865,63.87367,56.801346
1187,0.247378,0,0,0.150201
1188,0,0.20003,0,0
1191,59.786682,110.282755,33.685635,49.414108
1192,516.322193,677.513454,707.382541,767.373654
1193,10.155361,1.024479,0.809006,1.310042
1195,138.142502,80.591184,89.638137,75.209107
1196,18.326645,26.500559,16.745571,24.541837
1197,0,0,0,0
1198,15.627888,34.243992,33.512865,28.551643
1200,69.630875,122.767548,142.447617,158.729996
1201,27.950495,55.815479,39.361182,45.704518
1203,23.113265,15.350621,22.854749,18.0212
1204,0,0,0,0
1207,51.259043,42.811475,38.923431,50.147066
1208,0,0,0,0
1209,47.206101,158.024446,133.705546,118.82869
1211,229.892252,273.751729,368.180087,361.166322
1212,126.439339,175.426152,183.698335,132.370546
1213,81.39608,163.294478,161.932984,173.892097
1215,0,0,0,0
1230,1.103184,0,0.096084,0.299997
1232,0,0,0,0
1233,0.093956,0,0.125703,0.435656
1234,0,0,0,0
1235,0,0,0.07335,0
1236,0,0.235337,0.161349,0
1237,0,0,0,0
1238,0.076045,0.130448,0.021337,0.043283
1240,0.109194,0,0.023249,0.153455
1241,3.603732,2.716355,6.120602,5.561384
1244,0.9263,1.227066,1.02871,0.320446
1258,0,0,0,0.067725
1259,0,0,0.228817,0
1260,0,0,0,0
1261,0,0.017426,0.066676,0.058413
1262,0.17872,0,0.053149,0.116001
1263,10.833426,14.691087,44.238274,37.746086
1264,21.814573,166.367822,58.339734,85.571562
1265,80.789965,236.115975,190.15207,149.592426
1266,353.938516,417.909161,447.84962,440.26081
1267,33.287087,57.382409,79.337152,60.233636
1268,0,0,0,0
1269,0,0,0,0
1270,0.737892,1.333993,0,1.538183
1271,0,0,0.111214,0.037767
1272,1.071585,2.776092,0.581519,0.347819
1277,814.088714,2130.369746,3724.149286,4301.145202
1278,1712.633545,2947.979004,4184.557617,3308.716553
1280,0.014994,0,0.047318,0
1281,1695.067993,2869.201416,3086.290039,2729.058594
1282,40.760712,496.151437,846.378092,590.001804
1284,60.613712,851.839722,844.934753,850.600586
1285,0.350151,0.133558,5.847825,1.402828
1286,1.074054,0.811599,26.662529,8.825231
1287,15.074239,27.060907,18.490894,9.344648
1288,0.940554,1.864677,1.705493,0.955246
1289,50.695519,206.301886,348.835246,331.236829
1290,132.03154,451.447304,661.498014,481.024989
1291,379.709106,859.822388,960.278442,845.059937
1292,492.742614,1561.652154,1100.536183,1197.87902
1293,61.858975,370.105416,77.133481,169.366623
1294,10.925823,26.728948,16.430997,32.473311
1295,40.816539,58.836502,220.730533,166.672493
1296,0.669369,1.555065,1.387061,1.001362
1297,0,0,0,0
1298,0.458384,3.790189,0.167221,0.492787
1299,0,0.678354,0.542229,0.053485
1300,0.147867,0,0.095449,0.033362
1301,0,0,0.241792,0
1302,1.304152,1.17712,1.454424,0.681388
1303,92.976365,377.574887,171.371662,111.515648
1305,7.223191,10.066169,67.997846,43.201948
1306,18.833162,5.859367,46.989361,75.6955
1307,18.048866,52.080204,36.314559,103.532674
1308,0.070332,0.089968,0.206448,0.467717
1310,0,0.046887,0,0.019521
1311,4.783256,3.146516,6.278613,5.867941
1312,87.989398,152.344315,168.176526,148.116832
1314,86.097644,140.170686,136.80184,137.484897
1315,166.597242,177.156572,196.005408,185.491925
1316,108.46205,93.745421,99.473589,93.403404
1317,44.548622,26.445219,61.912983,39.83889
1318,18.650119,12.578269,12.670801,14.262296
1325,0.577888,0.155621,0,0.081339
1326,29.126564,19.909154,33.541316,28.283177
1327,580.982652,537.810086,539.883852,614.586376
1329,224.096298,203.873657,146.885544,186.504944
1330,0,0,0,0
1332,0,0,0,0
1333,0,0,0,0.130987
1336,0.929241,1.006426,0.584405,0.179246
1337,558.839844,512.340942,517.384399,542.696106
1338,0,0,0,0
1339,0,0,0,0
1340,532.054871,449.966888,340.113342,410.18866
1345,291.924574,223.741186,175.079239,204.730686
1346,136.260651,175.788467,170.572372,90.068932
1347,198.541278,233.19274,193.336376,269.56212
1348,0,0,0,0
1349,62.138462,52.754753,48.910725,52.73275
1350,374.359863,290.729156,264.494568,266.049347
1351,329.294006,393.516479,324.002808,416.771423
1352,4.715052,7.467649,7.055256,7.330742
1353,32.851083,18.630683,17.818607,19.196435
1355,15.69949,17.259253,12.414145,17.549225
1356,0.061133,0,0.021909,0.028002
1357,0,0,0,0
1358,0.227241,0.221597,0,0
1359,0.478004,0,0.80856,0.170531
1360,0,0,0,0
1361,0,0,0,0
1362,24.985762,44.825394,46.310074,40.301025
1363,77.85952,205.255188,42.740829,90.666
1364,0.12942,1.312204,0.290297,0.412751
1365,0,0,0,0
1366,0.529109,0.760815,0.772521,0.256474
1368,0.535082,0.000477,0.102272,0.691287
1369,0,0,0,0
1370,0,0.025518,0.040416,0
1371,14.341393,21.780462,18.726604,18.347006
1373,8.750776,8.739845,5.722716,10.463703
1374,14.74127,27.875623,30.886117,21.09299
1375,2.455331,0.915559,2.199141,0.203816
1376,7.752446,16.339643,13.607795,16.80897
1378,0,0,0.00642,0.006512
1379,0.085437,0,0,0
1380,0.019536,0,0,0.027088
1381,0,0,0,0
1382,15.475455,17.360146,3.225685,4.357419
1384,25.831581,48.237085,35.107794,40.160892
1385,13.799164,11.789609,11.258563,15.592291
1386,52.128731,30.383885,37.592936,36.52018
1387,8.48354,26.038807,19.093503,18.94787
1388,22.072979,71.608061,73.655311,70.316261
1389,79.164551,34.524132,32.340126,40.680618
1390,25.101008,19.440098,27.645517,15.355965
1392,0,0,0,0
1393,0.979974,0.048973,0,0.529673
1394,0,0,0,0
1395,0,0.012112,0,0
1396,7.259702,9.033555,2.170115,2.862761
1397,50.808348,89.609497,189.754598,108.071491
1398,55.411192,69.381504,86.75407,83.506965
1399,16.536579,35.499429,40.144601,28.989346
1400,0.119615,0.175853,0.06362,0.182463
1401,0,0,0,0
1404,0.016652,0,0.394065,0.384082
1406,0,0,0.014612,0
1407,9.141996,17.950995,15.009264,9.44958
1408,15.899995,19.139147,12.5304,12.030651
1409,0,0.106094,0,0
1410,301.150184,577.258894,233.473134,239.273
1411,0,0.073504,0,0
1412,0,0,0,0
1413,0,0,0,0.113537
1414,0,0,0,0
1415,0,0.225564,0.434885,0
1416,16.874147,19.585505,27.497523,31.809049
1417,0.228672,0.215886,0.120391,0.37731
1418,0,0,0,0
1419,0,0,0,0
1420,0,0,0,0
1421,0,0,0,0
1423,0,0,0,0
1424,0,0,0,0
1427,2.559772,3.160271,1.371814,1.822193
1428,6.754256,0.944376,1.897042,0.637861
1429,38.354592,38.768772,27.359416,57.013385
1431,56.200382,117.495239,90.774956,119.469276
1432,28.419159,41.799133,32.296208,40.885765
1434,65.252327,66.814742,40.528781,83.629316
1435,20.301501,43.230542,91.330164,47.350378
1436,0.882952,0.904042,0.260596,0.308959
1437,1.168912,0.97173,20.417944,33.355141
1438,0,0.005114,0.015655,0.000814
1439,0.679946,0.099082,3.750011,0.350236
1440,0,0,6.92818,0.828875
1441,0.057924,0.022969,0,0.097477
1442,0,0,0,0
1443,0,0,0,0
1444,0,0,0,0
1445,13.357256,45.345299,35.765141,33.310953
1446,0,0,0,0
1447,0,0,0,0
1448,0,0,0,0
1452,118.368356,111.335932,120.252105,106.197722
1453,31.781027,91.338074,79.683615,68.816759
1454,44.872761,89.982941,107.143364,86.688423
1455,32.919745,68.093677,79.302278,72.981771
1456,22.77262,16.567034,19.035271,18.848052
1457,22.366202,27.754648,31.899635,29.514258
1459,21.532552,33.285752,38.890537,34.116664
1460,179.494426,249.756539,232.496534,235.112657
1462,54.008263,92.695587,283.059302,279.237846
1463,0,0,0.115437,0
1464,6.716846,43.12286,15.174849,16.166143
1465,194.740391,505.46537,462.835907,311.261784
1466,139.194846,215.137968,59.589025,77.607319
1467,0,0,0.014692,0
1468,2.595549,9.218288,5.888721,8.358726
1469,41.700214,1.591058,48.80127,50.142082
1470,8.991843,10.257969,15.749873,12.728256
1471,421.989073,644.598896,710.857607,544.61723
1472,1.423912,0.641299,1.504238,3.161648
1473,0,0,0,0
1474,2.493793,0.262059,1.47349,0.80625
1475,3.017893,0,1.155899,0
1476,530.910583,433.809387,347.770325,522.054321
1477,18.930092,18.991003,12.24303,18.294265
1478,7.21087,9.701727,9.857459,11.276923
1479,29.364804,29.359848,26.873099,33.180044
1482,0,0.043546,0,0.034977
1485,0,0.029324,0,0
1486,20.365952,9.604137,12.146442,14.419486
1487,48.729392,95.108712,90.126684,87.514837
1488,21.065447,42.560645,33.158996,34.909617
1489,8.508824,13.95609,7.431265,10.85041
1490,111.824875,678.410095,665.699585,816.146301
1491,4.328047,1.715278,7.98576,3.307808
1493,0,0,0,0
1495,194.832997,287.383751,312.33538,349.325539
1496,0,0,0.015292,0
1497,12.704399,23.022256,15.015589,18.416952
1498,0.043568,0.007118,0.009332,0.020712
1499,144.424379,165.096292,222.617095,217.745489
1500,47.413855,99.063091,73.220846,84.661687
1501,0,0,0,0
1503,17.620328,49.18272,61.063785,43.261288
1504,0,0,0,0
1506,0.745022,0.62903,0.418062,0.497177
1508,258.003537,505.668292,542.783549,574.737528
1509,441.101257,1093.579956,1049.747559,982.396179
1510,0,0,0,0
1511,0,0,0,0
1512,6.799358,7.264054,6.473513,6.955878
1513,2738.056885,372.375092,318.746216,190.743301
1514,530.170005,231.090188,475.916608,362.536275
1515,0.079838,0.346572,0.126504,0.56439
1517,0,0,0,0
1518,0,0,0,0
1519,108.197083,34.9053,37.624725,44.427658
1520,18.015873,2.037741,4.759988,6.012721
1521,0,0.253337,0,0
1522,166.994446,368.755127,462.448212,306.611877
1523,33.606938,51.355069,50.781844,73.482736
1524,0.089749,0,0.039187,0
1525,0.095915,0.227016,0.331097,0.297697
1527,0,0,0,0
1528,55.5452,15.76476,23.380203,17.486747
1531,0,0,0,0
1532,0,0,0,0
1534,9.404901,18.748643,13.021953,12.871059
1535,72.160623,265.379977,260.111001,306.353444
1536,0.068246,0,0.052071,0.774132
1537,47.518408,104.3471,99.121423,90.681554
1538,0,0,0,0
1539,0,0,0,0
1540,43.567274,29.307946,27.091416,23.673208
1543,0,1.029283,0.446497,0.317197
1544,0,0,0,0
1545,9.23734,86,43.099892,82.8321
1548,0,0,0,0
1549,0,0,0,0
1550,0,0,0,0
1551,4.689867,0.165933,0.159963,0.473801
1553,0,0,0,0
1555,0,0,0,0
1556,1.268183,1.079539,0.821034,0.589153
1557,0,0,0,0
1558,0,0.171821,0.134818,0.13896
1559,0,0,0.074362,0.075675
1562,0,0,0,0
1564,0.498724,0.416623,0.385436,0.756421
1565,0.465645,0.226655,0.360638,0.496862
1568,0.449745,0.258196,0,0.292968
1571,5.049489,3.313922,2.866376,2.024199
1572,0,0,0,0
1573,0,0,0.154761,0.092749
1576,0,0,0,0
1577,0,0,0,0
1579,0,0,0,0
1580,0,0,0,0
1581,0.055239,0.028002,0.35688,0.055004
1582,0,0,0,0
1583,0.522856,0.162257,0.154891,0
1584,0,0,0,0
1585,0,0,0,0
1586,0,0,0,0
1587,0,0,0,0
1588,0.048057,0.035059,0.06409,0.053308
1589,0.312458,0.118305,0.103626,0.031997
1590,0.720749,0.572613,0.247778,0.414797
1591,0,0,0,0
1592,0.093078,0,0,0.050512
1593,17.706384,5.647018,3.097889,5.471156
1594,0.473717,0.716251,1.786962,0.626761
1595,179.517918,76.859065,124.527573,207.041031
1596,0,0.006788,0,0
1600,0.051565,0,0.012191,0.028005
1601,344.136501,288.40155,260.127556,256.543716
1602,0.014379,0,0.161976,0.058539
1603,417.628265,326.869659,427.884094,406.750031
1604,47.111704,31.643205,51.937779,48.960763
1605,22.52292,118.46223,82.620059,92.358738
1606,25.978924,66.409969,34.292433,44.242932
1607,0.064497,0.040589,0,0
1608,0.969716,1.034635,1.092538,1.824234
1609,4.106181,10.184964,10.508469,9.029723
1610,0,0,0,0
1611,82.902815,197.305976,219.350193,195.205562
1612,20.610551,3.819766,14.164227,20.131084
1613,26.85985,96.158813,84.984354,76.219458
1615,61.546051,50.746657,44.083058,57.798988
1616,36.055122,67.825324,64.794698,64.87933
1617,0,0,0,0
1618,0,0.081844,0,0.060063
1620,0.0255,0,0.65834,0
1621,0,0,0,0
1622,452.845217,253.667743,358.853237,523.260985
1624,0,0,0,0.114568
1627,36.099349,149.047702,129.224063,119.487195
1628,12.486787,15.359794,9.882685,7.953289
1629,11.279714,5.768186,5.874005,8.165117
1630,0.009476,0,0,0
1632,19.398045,27.819717,31.641499,34.737137
1633,23.641491,21.2425,13.695369,24.284462
1634,3682.804082,1196.602596,515.109011,534.391239
1635,102.192079,99.337394,100.401733,110.956651
1636,0.699526,1.122981,0.523827,0.233441
1638,0.0604,0,0.018798,0.046276
1639,76.529714,192.595117,153.115284,155.007615
1641,0,0,0,0
1642,92.994873,172.885437,152.823364,167.953903
1643,61.910428,77.406897,50.631441,59.444657
1644,0,0,0,0
1645,10.78463,39.048392,189.43622,51.233189
1646,3.71588,35.218569,29.8629,12.449283
1647,113.030604,129.492145,200.149611,162.052148
1648,0,0,0,0.013129
1649,382.7562,136.074161,266.930893,161.569918
1650,150.394348,276.423676,356.143372,285.153107
1652,88.066394,88.382312,90.162726,83.528982
1653,118.203255,112.533401,97.94088,109.778244
1654,145.653165,223.43342,139.003082,138.020896
1655,530.575147,429.368032,446.67412,410.236421
