,CAF-62T-IgA_TPM,CAF-97T-IgA_TPM,CAF_73T_IgA_TPM,CAF_98T_IgA_TPM
100126335,0,0,0,0
100126336,0,0,0,0
100126337,0,0,0,0
100126338,0.038406,0.363215,0.000122,0.157242
100126339,0,0.000092,0,0.000005
100126340,0,0,0,0
100126341,0,0,0,0
100126342,0,0,0,0
100126343,0,0,0,0
100126345,0.354627,0,0,0
100126346,0,0,0,0
100126347,0,0.01263,0,0.056335
100126348,0,0,0,0
100126349,0,0,0,0
100126350,0,0.518204,0,0.244607
100126351,0.70214,3.165197,1.682815,1.630615
100126352,0,0.000062,0,0.000007
100126354,0,0,0,0
100126355,0,0,0,0.330739
100126356,0.735871,0,0,0
100126446,0.009341,0.008399,0,0.06011
100126447,0,0,0,0
100126572,0,0,0,0
100126584,0,0,0,0
100126693,0,0,0,0
100126780,0,0,0,0
100126781,0,0,0,0
100126784,2.736891,2.106858,10.960718,5.423787
100126791,0.094212,0,1.410577,0
100126793,0.375267,0.460682,0.606921,0.457605
100126798,0,0,0,0
100126799,0,0,0,0
100126800,0,0,0,0
100126825,0,0,0,0
100127206,0,0,0,0
100127883,0,0,0,0
100127888,0,0,0,0
100127893,0.206871,0.299082,0.002774,0.029314
100127902,0,0,0,0
100127903,0,0,0,0
100127905,0,0,0,0
100127908,0,0,0,0
100127911,0,0,0,0
100127917,0,0,0,0
100127919,0,0,0,0
100127922,0.090184,0,0.006529,0.021176
100127924,0.532856,0.267759,0.792851,0.514555
100127934,0,0,0,0
100127945,0.067015,0.058154,0,0.020263
100127949,0.002153,0.057502,0,0.05297
100127950,0,0,0,0
100127952,0.603425,0.382703,0.349962,0.773321
100127954,0,0,0,0
100127955,0,0,0,0
100127958,0,0,0,0
100127960,0,0,0,0
100127962,0,0,0,0
100127963,0,0,0,0.031635
100127965,0,0,0,0
100127967,0,0,0,0
100127976,0,0,0,0
100127979,0.029481,0,0,0.089326
100127982,0,0,0,0
100127983,12.499104,15.120712,9.108753,14.32917
100127986,0,0,0,0
100127989,0,0,0,0
100127993,3.735484,2.344436,1.12867,2.420998
100127995,0,0,0,0
100127999,0.076244,0.005803,0.005882,0
100128002,0,0,0,0
100128004,0,0,0,0
100128006,0,0.01556,0,0
100128007,0,0,0,0
100128010,9.905932,5.908696,6.214175,4.1839
100128011,0,0,0,0
100128012,0.954032,1.750502,0.899112,0.858489
100128015,0,0,0,0
100128017,0,0,0,0
100128020,0,0,0,0
100128022,0,0,0,0
100128023,0,0,0,0
100128025,0.187015,0.167621,0.092919,0.080667
100128036,0,0,0,0
100128043,0,0,0,0
100128044,0,0,0,0
100128048,0.03321,0,0,0.156439
100128050,0,0,0,0
100128052,0,0,0,0
100128054,0.570686,1.170871,2.77159,6.512306
100128055,0.409724,1.587511,0.818964,0.810036
100128056,0.022298,0.008071,0,0
100128059,0,0,0.172854,0
100128060,0.468,0.324342,0.058102,0.462512
100128062,0.036839,0.033365,0.046817,0.025124
100128071,3.605667,1.687171,3.586346,4.467095
100128072,0,0,0,0
100128076,0.924088,0.875951,0,0.446013
100128078,0,0,0,0
100128079,0,0,0,0
100128081,1.392352,0.262475,0.261991,0.666945
100128083,0,0,0,0
100128086,0.133872,0.093388,0.065254,0.122592
100128091,0.073483,0.072851,0,0.05845
100128092,0,0,0,0
100128098,0,1.220936,0.410307,0.426599
100128102,0,0,0,0
100128103,0,0,0,0
100128108,3.58379,4.302208,2.313404,2.867682
100128109,0,0,0,0
100128110,0,0,0,0
100128115,0,0,0,0
100128117,0,0,0,0
100128118,0,0,0,0
100128119,0,0,0,0
100128121,0,0,0,0
100128124,0,0,0,0
100128126,0,0,0,0
100128127,0,0,0,0
100128132,0,0,0,0
100128136,0,0,0,0
100128139,0,0,0,0
100128140,0.152263,0.098577,0.043171,0.005217
100128144,0,0,0,0
100128145,0.132599,0,0,0
100128162,0,0,0,0
100128164,0,0.007394,0,0.006261
100128168,0,0.008219,0,0.128886
100128174,0,0,0,0
100128176,0,0,0,0
100128177,0,0,0,0
100128179,0,0,0,0
100128183,0.141362,0,0.061943,0.033003
100128190,0,0,0,0
100128191,0.310228,0.530545,0.211077,1.21025
100128203,0,0,0,0
100128217,0,0,0,0
100128218,0,0,0,0
100128220,0,0,0,0
100128227,0,0.154026,0,0
100128233,0.1025,0,0,0
100128237,0,0,0,0
100128238,0,0,0,0
100128239,0.084024,0.136099,0.032811,0.237362
100128240,0,0,0,0
100128250,0.283649,0,0,0
100128252,21.128113,17.193937,18.973114,18.878679
100128253,0,0,0,0
100128258,0.017195,0.03949,0,0.018564
100128260,0,0.144272,0,0
100128262,0,0.177004,0,0
100128264,0,0,0,0
100128266,0.030178,0.045547,0,0.10854
100128268,0,0,0,0
100128276,0,0,0,0
100128277,0,0,0,0
100128284,0,0,0,0
100128285,0.276108,0.229814,0.286644,0.029321
100128288,0.363162,0.171206,0.121731,0.149568
100128292,0.578762,0.98662,0.99578,0.707544
100128293,0,0,0,0
100128299,0,0,0,0
100128302,0,0,0,0
100128307,0,0,0,0
100128310,0.337499,0,0.314617,0
100128317,0.07909,0,0,0.007067
100128324,0,0,0,0
100128325,0,0.246084,0,0.083678
100128327,0.93094,0.258721,0.426781,0.698429
100128334,0,0,0,0
100128335,0,0,0,0
100128337,0.035032,0.004318,0.013165,0.044005
100128339,0,0,0,0
100128340,1.841737,0.971828,0.494677,1.87997
100128347,0,0,0,0
100128351,0,0,0,0
100128360,0,0,0,0
100128361,0.025063,0.017027,0.022767,0.035667
100128365,0,0,0,0
100128372,0.173332,0.058609,0.272241,0
100128377,0,0,0,0
100128378,0,0,0,0
100128379,0,0,0,0
100128385,0.269727,0.081868,0.683126,1.190742
100128386,0.096856,0.087877,0,0.111417
100128390,0,0,0,0
100128393,0.009425,0,0.39967,0
100128397,0,0,0,0
100128398,2.818245,3.42172,2.725451,2.122182
100128407,0,0,0,0
100128408,0,0,0,0
100128412,0,0,0,0
100128413,0.027004,0,0,0.161082
100128416,0,0,0,0
100128420,0,0,0,0
100128428,0,0,0,0
100128431,0,0,0,0
100128441,0,0,0,0
100128449,0,0,0,0
100128454,0,0,0,0
100128456,0,0,0,0
100128459,0,0,0,0
100128465,0,0,0,0
100128467,0,0,0,0
100128469,0.161548,0,0,0.126606
100128483,0,0,0,0
100128494,0.117211,0.550102,0.396144,0.329182
100128496,0,0,0,0
100128497,0,0,0,0
100128503,0,0,0,0
100128505,0,0,0,0
100128511,0,0,0,0
100128512,0,0,0,0
100128514,0,0,0,0
100128516,0.018295,0.004024,0.039403,0.022369
100128521,0,0,0,0
100128523,0.123843,0,0,0
100128525,5.614562,7.279485,9.025062,6.175773
100128531,0,0,0,0
100128535,0.068555,0.041465,0.144108,0
100128536,0,0,0,0
100128537,3.159841,3.067416,3.293327,2.592576
100128540,0,0,0,0
100128542,0,0,0,0
100128546,0,0,0,0
100128548,0,0,0,0.195163
100128553,1.066097,0.515588,0.838202,1.491589
100128554,0,0,0,0
100128560,0,0.055002,0.057437,0.300581
100128568,0.433413,0.245455,0.550507,0.58053
100128569,0.396931,0.145126,0,0.305148
100128579,0,0,0,0
100128588,0,0,0.138971,0
100128589,0,0.001776,0,0
100128590,0.939274,0.562944,0.301132,0
100128592,0,0,0,0
100128593,0,0,0,0
100128594,0.29044,0.111161,0,0.623651
100128596,0,0,0,0.038034
100128601,0.066566,0.010316,0,0.061639
100128603,0.319,0.206617,0.295338,0.407888
100128610,0,0,0,0
100128617,0,0.054129,0,0
100128618,0.005615,0,0,0
100128621,0,0,0,0
100128622,0.110487,0,0,0
100128625,0,0,0,0
100128626,0,2.436161,0,0
100128627,0.019927,0.003913,0,0.011273
100128628,0.062828,0.210272,0,0.074196
100128637,0,0,0,0.025132
100128639,0,0,0,0
100128640,0.972844,0.789949,0.422061,0.767036
100128646,0,0,0,0
100128653,0.356661,0.339923,0.668119,0.34051
100128657,0,0,0,0
100128664,0,0,0,0
100128665,0.05064,0,0,0.022767
100128673,0,0,0,0
100128674,0,0,0,0
100128675,0,0,0,0
100128676,0,0,0,0
100128678,0.047192,0.01287,0.024085,0.059321
100128682,0,0,0,0
100128685,0,0,0,0
100128686,0,0,0,0
100128688,0,0,0,0
100128696,0,0,0,0
100128701,0,0,0.134013,0
100128705,0,0.167141,0,0.062454
100128707,0,0,0,0
100128710,0,0,0,0
100128711,0,0,0,0
100128712,0,0,0,0
100128713,0,0,0,0
100128714,0,0,0,0
100128721,0,0,0,0
100128723,0,0,0,0
100128725,0,0,0,0
100128731,812.110962,676.575684,684.315979,559.425781
100128733,0,0,0,0
100128745,0,0,0,0
100128750,4.114551,1.491524,3.659482,1.697761
100128756,0,0,0,0
100128759,0,0,0,0
100128762,0,0,0,0
100128764,0,0,0,0
100128766,0,0,0,0
100128770,0,0,0,0
100128771,3.756236,1.629774,1.854595,2.03661
100128772,0,0,0,0
100128775,0.505269,0.349962,0.274289,0.63672
100128776,0,0,0,0
100128777,0,0,0,0
100128781,0.024153,0,0,0
100128782,10.387712,6.171208,6.222096,4.260621
100128787,0,0,0,0
100128788,0.256815,0.11576,0.360904,0.269942
100128790,0,0,0,0
100128801,0,0,0,0
100128803,0,0,0,0
100128804,0,0,0,0
100128811,0,0,0,0
100128817,0,0,0,0
100128818,0,0,0,0
100128822,6.974619,3.265749,5.152693,4.190159
100128827,0,0,0,0
100128833,0,0,0,0
100128834,0,0.289861,0.029926,0
100128836,0,0,0,0
100128845,0,0,0,0
100128853,0,0,0,0
100128857,0,0,0,0
100128867,0,0,0,0
100128880,0,0,0.123202,0
100128881,0.368985,0.355252,0.201924,1.10438
100128882,0.543297,0.219123,0,0.07921
100128885,0,0.046678,0,0.043538
100128888,0.044599,0,0.066693,0.144054
100128889,0,0,0,0
100128890,1.475457,0.954603,2.81256,1.888006
100128893,3.382401,1.95888,0.920216,5.944036
100128894,0,0,0,0
100128898,0,0,0,0
100128899,0.03968,0,0,0.643266
100128905,0.181661,0.301181,0.076316,0.101907
100128908,0,0,0,0
100128911,0,0,0,0
100128912,0,0.012554,0.021131,0
100128923,0,0.118702,0,0
100128926,0,0,0,0
100128927,1.276637,2.655675,1.940348,1.811457
100128930,0,0,0,0
100128934,0,0,0,0
100128936,2.515905,1.843794,1.124358,1.437375
100128944,0,0,0,0
100128946,0,0,0,0
100128948,0,0,0,0
100128961,0.679003,0.802205,0.355293,0.661861
100128963,0.01136,0,0,0
100128964,0.020384,0,0,0.006374
100128966,0,0,0,0.70536
100128974,0,0.00516,0,0.02063
100128977,0,0,0,0
100128982,0,0,0,0
100128984,0,0,0,0
100128988,0,0,0.072812,0
100128991,0,0,0,0
100128993,0.777663,0,0.860776,0
100128998,0,0,0,0
100129001,0,0,0,0
100129004,0,0,0,0
100129005,0,0,0,0
100129009,0,0,0.038291,0.0324
100129011,0,0,0,0
100129013,0,0,0,0
100129023,0,0,0,0
100129027,0,0,0,0
100129028,2.581653,1.613115,1.246233,3.436651
100129029,0,0,0,0
100129032,0,0,0,0
100129034,17.924109,27.662752,25.884663,32.421577
100129037,0,0,0,0
100129045,0,0,0,0
100129046,0,0,0,0
100129052,0,0.085672,0,0
100129053,0,0,0,0
100129055,0.058536,0,0,0
100129060,0.527507,0,0,0.535685
100129061,0,0.007874,0,0
100129066,0,0,0,0
100129075,0.496757,0.470629,0.41616,0.823383
100129080,0.127475,0.139522,0.175223,0.131015
100129083,0,0.102638,0,0.051211
100129085,0.330637,0.015651,0.388743,0.341324
100129086,3.007074,0.296996,0.634752,0.833929
100129094,0,0,0,0
100129098,0,0,0.085938,0
100129100,0,0,0,0
100129102,0,0,0,0.020073
100129108,0,0,0,0
100129118,0.144541,0.257594,0,0.099458
100129124,0,0,0,0
100129128,0.664355,0,0,0
100129129,0,0,0,0
100129130,0,0,0,0
100129133,0,0,0,0
100129138,0.183524,0,0,0
100129140,0,0,0,0
100129141,0.668563,0.775071,0.4156,0.751041
100129144,0,0,0,0
100129148,0,0.092701,0,0.013979
100129155,0,0,0,0
100129156,0,0,0,0
100129160,0,0,0,0
100129167,0,0,0,0
100129168,0,0,0,0
100129175,0,0,0,0
100129176,0,0.043336,0,0
100129179,0.111744,0.101386,0.497911,0.234316
100129180,0.099527,0,0,0
100129192,0,0,0,0
100129195,3.791436,3.18512,3.301193,3.368017
100129196,0.993494,0.470493,1.19116,1.15941
100129199,0,0,0,0
100129201,0,0,0,0
100129202,0,0,0,0
100129203,0.635474,0,0.41935,0.73181
100129213,0,0,0,0
100129215,0,0.108928,0.172288,0.093459
100129216,0,0,0,0
100129223,0.01236,0,0,0
100129224,0.035614,0.197783,0.381144,0.107284
100129227,0,0,0,0
100129231,0,0,0,0
100129234,0,0,0,0
100129239,0,0,0,0
100129243,0,0.008301,0.007602,0
100129245,0,0,0,0
100129248,0,0,0,0
100129250,5.719316,5.219378,5.721552,4.803803
100129254,0,0,0,0
100129256,0,0,0,0
100129259,0,0,0,0
100129260,0,0,0,0
100129265,0,0,0,0
100129269,1.197682,0.450861,0.534721,0.597395
